report_id,hex_id,district,lat,lng,category,severity,user_id,user_trust,verified,date,month
R004133,H00494,Бостандык,43.19203,76.94121,Дымящая труба,5,U03601,0.189,0,2027-02-14,2027-02
R004134,H00494,Бостандык,43.19203,76.94121,Засохшее дерево,5,U02606,0.204,0,2027-02-13,2027-02
R004135,H00495,Бостандык,43.19203,76.94871,Переполненный бак,4,U00642,0.843,1,2027-06-07,2027-06
R004136,H00495,Бостандык,43.19203,76.94871,Загрязнённый арык,4,U04925,0.51,1,2026-11-20,2026-11
R004137,H00495,Бостандык,43.19203,76.94871,Стихийная свалка,4,U00565,0.453,0,2027-04-19,2027-04
R004138,H00495,Бостандык,43.19203,76.94871,Стихийная свалка,5,U02286,0.868,1,2026-10-24,2026-10
R004139,H00495,Бостандык,43.19203,76.94871,Дымящая труба,5,U03889,0.509,1,2027-06-24,2027-06
R004140,H00495,Бостандык,43.19203,76.94871,Парковка на газоне,5,U02705,0.486,1,2027-05-17,2027-05
R004141,H00495,Бостандык,43.19203,76.94871,Стихийная свалка,3,U05139,0.331,1,2026-10-24,2026-10
R004142,H00495,Бостандык,43.19203,76.94871,Загрязнённый арык,5,U01851,0.524,1,2027-04-14,2027-04
R004143,H00495,Бостандык,43.19203,76.94871,Сломанная скамейка/фонарь,4,U01994,0.319,0,2027-01-31,2027-01
R004144,H00495,Бостандык,43.19203,76.94871,Парковка на газоне,5,U00399,0.53,0,2026-10-30,2026-10
R004145,H00495,Бостандык,43.19203,76.94871,Парковка на газоне,3,U02289,0.518,1,2027-02-08,2027-02
R004146,H00495,Бостандык,43.19203,76.94871,Подтопление,5,U02866,0.292,1,2027-05-02,2027-05
R004147,H00495,Бостандык,43.19203,76.94871,Парковка на газоне,3,U04495,0.828,1,2027-05-24,2027-05
R004148,H00495,Бостандык,43.19203,76.94871,Переполненный бак,3,U02277,0.702,1,2026-12-29,2026-12
R004149,H00495,Бостандык,43.19203,76.94871,Пень / вырубка,2,U03601,0.189,1,2027-03-03,2027-03
R004150,H00495,Бостандык,43.19203,76.94871,Сломанная скамейка/фонарь,4,U01971,0.712,1,2026-11-04,2026-11
R004151,H00495,Бостандык,43.19203,76.94871,Дымящая труба,3,U00450,0.455,0,2027-06-06,2027-06
R004152,H00495,Бостандык,43.19203,76.94871,Подтопление,4,U02444,0.763,1,2027-03-14,2027-03
R004153,H00495,Бостандык,43.19203,76.94871,Подтопление,2,U02435,0.393,1,2026-12-07,2026-12
R004154,H00495,Бостандык,43.19203,76.94871,Стихийная свалка,5,U02331,0.438,0,2027-01-14,2027-01
R004155,H00495,Бостандык,43.19203,76.94871,Стихийная свалка,4,U04232,0.556,1,2027-05-07,2027-05
R004156,H00495,Бостандык,43.19203,76.94871,Переполненный бак,5,U02045,0.396,0,2026-12-26,2026-12
R004157,H00495,Бостандык,43.19203,76.94871,Отсутствие озеленения,3,U02393,0.678,0,2027-05-09,2027-05
R004158,H00495,Бостандык,43.19203,76.94871,Пень / вырубка,4,U01091,0.97,1,2027-02-05,2027-02
R004159,H00495,Бостандык,43.19203,76.94871,Пень / вырубка,3,U04495,0.828,1,2027-05-08,2027-05
R004160,H00495,Бостандык,43.19203,76.94871,Дымящая труба,5,U04616,0.364,1,2026-11-23,2026-11
R004161,H00495,Бостандык,43.19203,76.94871,Переполненный бак,5,U02434,0.674,1,2026-11-26,2026-11
R004162,H00495,Бостандык,43.19203,76.94871,Дымящая труба,2,U03886,0.843,1,2027-05-01,2027-05
R004163,H00495,Бостандык,43.19203,76.94871,Подтопление,4,U03576,0.639,1,2027-05-21,2027-05
R004164,H00495,Бостандык,43.19203,76.94871,Парковка на газоне,4,U00678,0.828,1,2027-01-22,2027-01
R004165,H00495,Бостандык,43.19203,76.94871,Парковка на газоне,4,U04949,0.653,0,2027-04-17,2027-04
R004166,H00495,Бостандык,43.19203,76.94871,Сломанная скамейка/фонарь,5,U04609,0.744,0,2027-05-29,2027-05
R004167,H00495,Бостандык,43.19203,76.94871,Асфальтированный газон,3,U00163,0.963,1,2027-04-06,2027-04
R004168,H00495,Бостандык,43.19203,76.94871,Парковка на газоне,4,U00435,0.614,1,2027-03-09,2027-03
R004169,H00495,Бостандык,43.19203,76.94871,Засохшее дерево,4,U01720,0.614,1,2027-05-16,2027-05
R004170,H00495,Бостандык,43.19203,76.94871,Пень / вырубка,3,U03782,0.254,1,2026-12-06,2026-12
R004171,H00495,Бостандык,43.19203,76.94871,Загрязнённый арык,3,U04232,0.556,0,2027-05-24,2027-05
R004172,H00495,Бостандык,43.19203,76.94871,Переполненный бак,4,U01272,0.777,1,2026-10-19,2026-10
R004173,H00495,Бостандык,43.19203,76.94871,Переполненный бак,3,U04828,0.763,1,2027-04-10,2027-04
R004174,H00495,Бостандык,43.19203,76.94871,Парковка на газоне,4,U04942,0.543,1,2027-02-14,2027-02
R004175,H00495,Бостандык,43.19203,76.94871,Сломанная скамейка/фонарь,5,U02153,0.216,0,2026-11-17,2026-11
R004176,H00495,Бостандык,43.19203,76.94871,Асфальтированный газон,4,U04143,0.15,0,2026-11-12,2026-11
R004177,H00495,Бостандык,43.19203,76.94871,Засохшее дерево,3,U04316,0.481,0,2026-10-29,2026-10
R004178,H00495,Бостандык,43.19203,76.94871,Сломанная скамейка/фонарь,3,U03782,0.254,0,2027-01-15,2027-01
R004179,H00495,Бостандык,43.19203,76.94871,Подтопление,4,U01169,0.457,1,2027-02-03,2027-02
R004180,H00495,Бостандык,43.19203,76.94871,Стихийная свалка,4,U03398,0.5,1,2027-01-25,2027-01
R004181,H00495,Бостандык,43.19203,76.94871,Стихийная свалка,3,U01772,0.785,1,2027-04-06,2027-04
R004182,H00495,Бостандык,43.19203,76.94871,Переполненный бак,4,U00058,0.749,1,2026-12-21,2026-12
R004183,H00495,Бостандык,43.19203,76.94871,Засохшее дерево,4,U03380,0.533,1,2027-02-11,2027-02
R004184,H00495,Бостандык,43.19203,76.94871,Отсутствие озеленения,5,U04758,0.231,0,2026-11-19,2026-11
R004185,H00495,Бостандык,43.19203,76.94871,Отсутствие озеленения,4,U02472,0.882,1,2027-04-09,2027-04
R004186,H00495,Бостандык,43.19203,76.94871,Стихийная свалка,2,U04232,0.556,0,2026-09-24,2026-09
R004187,H00497,Медеу,43.19203,76.9637,Засохшее дерево,4,U04690,0.715,0,2027-05-02,2027-05
R004188,H00498,Медеу,43.19203,76.9712,Парковка на газоне,2,U01055,0.855,1,2026-12-31,2026-12
R004189,H00498,Медеу,43.19203,76.9712,Сломанная скамейка/фонарь,2,U04294,0.15,0,2027-06-07,2027-06
R004190,H00498,Медеу,43.19203,76.9712,Дымящая труба,1,U04045,0.365,1,2027-02-10,2027-02
R004191,H00498,Медеу,43.19203,76.9712,Загрязнённый арык,2,U03236,0.64,1,2026-09-16,2026-09
R004192,H00499,Медеу,43.19203,76.9787,Отсутствие озеленения,3,U04232,0.556,1,2027-05-19,2027-05
R004193,H00499,Медеу,43.19203,76.9787,Асфальтированный газон,4,U04232,0.556,1,2027-05-14,2027-05
R004194,H00500,Медеу,43.19203,76.9862,Дымящая труба,4,U03517,0.28,0,2026-11-18,2026-11
R004195,H00500,Медеу,43.19203,76.9862,Засохшее дерево,5,U00770,0.735,0,2027-05-24,2027-05
R004196,H00500,Медеу,43.19203,76.9862,Пень / вырубка,2,U03207,0.646,0,2027-01-21,2027-01
R004197,H00500,Медеу,43.19203,76.9862,Асфальтированный газон,2,U05099,0.487,1,2027-06-11,2027-06
R004198,H00500,Медеу,43.19203,76.9862,Дымящая труба,3,U02742,0.666,0,2027-01-29,2027-01
R004199,H00500,Медеу,43.19203,76.9862,Хорошее место,1,U02575,0.753,0,2027-05-13,2027-05
R004200,H00500,Медеу,43.19203,76.9862,Парковка на газоне,4,U04232,0.556,1,2027-05-02,2027-05
R004201,H00500,Медеу,43.19203,76.9862,Загрязнённый арык,5,U04892,0.283,0,2027-06-08,2027-06
R004202,H00500,Медеу,43.19203,76.9862,Переполненный бак,3,U01514,0.596,0,2026-11-24,2026-11
R004203,H00500,Медеу,43.19203,76.9862,Асфальтированный газон,5,U03005,0.518,1,2027-05-31,2027-05
R004204,H00500,Медеу,43.19203,76.9862,Хорошее место,1,U00578,0.735,1,2027-03-01,2027-03
R004205,H00500,Медеу,43.19203,76.9862,Подтопление,2,U02710,0.672,1,2027-02-17,2027-02
R004206,H00500,Медеу,43.19203,76.9862,Сломанная скамейка/фонарь,2,U00968,0.885,1,2027-03-04,2027-03
R004207,H00500,Медеу,43.19203,76.9862,Стихийная свалка,5,U00452,0.586,1,2027-05-19,2027-05
R004208,H00500,Медеу,43.19203,76.9862,Стихийная свалка,1,U04982,0.596,0,2027-03-24,2027-03
R004209,H00500,Медеу,43.19203,76.9862,Хорошее место,3,U01520,0.664,0,2027-03-19,2027-03
R004210,H00500,Медеу,43.19203,76.9862,Хорошее место,2,U01331,0.536,0,2027-05-06,2027-05
R004211,H00500,Медеу,43.19203,76.9862,Подтопление,4,U03417,0.263,1,2027-04-09,2027-04
R004212,H00501,Медеу,43.19203,76.9937,Асфальтированный газон,5,U03977,0.677,1,2027-04-05,2027-04
R004213,H00501,Медеу,43.19203,76.9937,Дымящая труба,4,U01878,0.38,0,2027-02-21,2027-02
R004214,H00502,Медеу,43.19203,77.00119,Пень / вырубка,3,U00141,0.663,1,2026-12-16,2026-12
R004215,H00502,Медеу,43.19203,77.00119,Пень / вырубка,3,U05009,0.469,1,2027-02-20,2027-02
R004216,H00503,Медеу,43.19203,77.00869,Переполненный бак,2,U04232,0.556,1,2027-03-26,2027-03
R004217,H00504,Медеу,43.19203,77.01619,Парковка на газоне,1,U03757,0.39,0,2027-04-16,2027-04
R004218,H00504,Медеу,43.19203,77.01619,Отсутствие озеленения,2,U03070,0.329,1,2027-01-10,2027-01
R004219,H00504,Медеу,43.19203,77.01619,Асфальтированный газон,3,U00675,0.593,1,2026-11-01,2026-11
R004220,H00505,Медеу,43.19203,77.02369,Дымящая труба,3,U03809,0.236,0,2027-05-23,2027-05
R004221,H00506,Медеу,43.19203,77.03119,Засохшее дерево,5,U04143,0.15,0,2027-05-19,2027-05
R004222,H00506,Медеу,43.19203,77.03119,Пень / вырубка,4,U02953,0.768,1,2026-11-08,2026-11
R004223,H00506,Медеу,43.19203,77.03119,Дымящая труба,3,U00154,0.429,1,2027-06-12,2027-06
R004224,H00506,Медеу,43.19203,77.03119,Засохшее дерево,3,U03047,0.15,0,2026-12-26,2026-12
R004225,H00506,Медеу,43.19203,77.03119,Сломанная скамейка/фонарь,2,U02577,0.551,0,2027-05-01,2027-05
R004226,H00506,Медеу,43.19203,77.03119,Загрязнённый арык,4,U00516,0.821,0,2027-02-13,2027-02
R004227,H00506,Медеу,43.19203,77.03119,Загрязнённый арык,3,U03359,0.15,1,2027-01-17,2027-01
R004228,H00506,Медеу,43.19203,77.03119,Загрязнённый арык,4,U04554,0.321,0,2027-04-02,2027-04
R004229,H00506,Медеу,43.19203,77.03119,Асфальтированный газон,1,U00279,0.15,0,2027-04-08,2027-04
R004230,H00506,Медеу,43.19203,77.03119,Переполненный бак,1,U01920,0.498,1,2027-03-24,2027-03
R004231,H00506,Медеу,43.19203,77.03119,Стихийная свалка,3,U01378,0.429,0,2027-01-17,2027-01
R004232,H00506,Медеу,43.19203,77.03119,Сломанная скамейка/фонарь,3,U04521,0.573,1,2027-05-10,2027-05
R004233,H00506,Медеу,43.19203,77.03119,Загрязнённый арык,3,U05051,0.474,1,2027-04-25,2027-04
R004234,H00506,Медеу,43.19203,77.03119,Засохшее дерево,4,U02197,0.15,0,2027-04-05,2027-04
R004235,H00506,Медеу,43.19203,77.03119,Подтопление,4,U03997,0.335,0,2027-04-15,2027-04
R004236,H00506,Медеу,43.19203,77.03119,Стихийная свалка,4,U00148,0.15,1,2027-02-05,2027-02
R004237,H00506,Медеу,43.19203,77.03119,Асфальтированный газон,1,U02961,0.267,1,2027-02-22,2027-02
R004238,H00506,Медеу,43.19203,77.03119,Загрязнённый арык,4,U01749,0.321,0,2026-11-06,2026-11
R004239,H00506,Медеу,43.19203,77.03119,Подтопление,4,U00767,0.658,1,2027-05-05,2027-05
R004240,H00506,Медеу,43.19203,77.03119,Засохшее дерево,4,U02045,0.396,0,2027-06-06,2027-06
R004241,H00506,Медеу,43.19203,77.03119,Стихийная свалка,5,U01963,0.711,0,2027-02-11,2027-02
R004242,H00506,Медеу,43.19203,77.03119,Отсутствие озеленения,4,U01875,0.285,0,2027-01-23,2027-01
R004243,H00506,Медеу,43.19203,77.03119,Сломанная скамейка/фонарь,1,U02094,0.367,1,2027-05-25,2027-05
R004244,H00506,Медеу,43.19203,77.03119,Дымящая труба,4,U01517,0.414,0,2026-12-28,2026-12
R004245,H00506,Медеу,43.19203,77.03119,Асфальтированный газон,3,U01039,0.175,0,2027-06-15,2027-06
R004246,H00506,Медеу,43.19203,77.03119,Дымящая труба,3,U03568,0.483,0,2027-01-07,2027-01
R004247,H00506,Медеу,43.19203,77.03119,Переполненный бак,1,U04307,0.15,0,2027-02-06,2027-02
R004248,H00506,Медеу,43.19203,77.03119,Асфальтированный газон,3,U00398,0.743,1,2026-12-25,2026-12
R004249,H00506,Медеу,43.19203,77.03119,Пень / вырубка,2,U02289,0.518,1,2027-05-05,2027-05
R004250,H00507,Медеу,43.19203,77.03869,Пень / вырубка,4,U02702,0.374,1,2027-01-08,2027-01
R004251,H00507,Медеу,43.19203,77.03869,Отсутствие озеленения,1,U04798,0.533,1,2026-10-15,2026-10
R004252,H00507,Медеу,43.19203,77.03869,Парковка на газоне,2,U00770,0.735,0,2026-12-13,2026-12
R004253,H00507,Медеу,43.19203,77.03869,Стихийная свалка,2,U03517,0.28,0,2026-11-09,2026-11
R004254,H00507,Медеу,43.19203,77.03869,Парковка на газоне,4,U05024,0.499,0,2027-02-06,2027-02
R004255,H00507,Медеу,43.19203,77.03869,Переполненный бак,5,U00969,0.782,1,2027-05-31,2027-05
R004256,H00507,Медеу,43.19203,77.03869,Стихийная свалка,3,U00614,0.223,0,2026-10-12,2026-10
R004257,H00507,Медеу,43.19203,77.03869,Стихийная свалка,2,U02477,0.607,1,2027-04-28,2027-04
R004258,H00507,Медеу,43.19203,77.03869,Загрязнённый арык,4,U02102,0.625,1,2027-02-07,2027-02
R004259,H00507,Медеу,43.19203,77.03869,Сломанная скамейка/фонарь,3,U04045,0.365,1,2027-01-14,2027-01
R004260,H00507,Медеу,43.19203,77.03869,Дымящая труба,5,U00106,0.58,0,2027-01-28,2027-01
R004261,H00507,Медеу,43.19203,77.03869,Отсутствие озеленения,4,U01146,0.734,0,2026-12-18,2026-12
R004262,H00507,Медеу,43.19203,77.03869,Дымящая труба,4,U02692,0.608,0,2026-11-19,2026-11
R004263,H00507,Медеу,43.19203,77.03869,Асфальтированный газон,3,U00515,0.359,0,2027-05-10,2027-05
R004264,H00507,Медеу,43.19203,77.03869,Подтопление,3,U05179,0.822,0,2027-03-02,2027-03
R004265,H00507,Медеу,43.19203,77.03869,Стихийная свалка,3,U00621,0.15,1,2027-03-30,2027-03
R004266,H00507,Медеу,43.19203,77.03869,Пень / вырубка,2,U04495,0.828,1,2027-03-09,2027-03
R004267,H00507,Медеу,43.19203,77.03869,Переполненный бак,4,U03974,0.659,1,2026-12-08,2026-12
R004268,H00507,Медеу,43.19203,77.03869,Хорошее место,2,U02443,0.514,1,2027-04-20,2027-04
R004269,H00507,Медеу,43.19203,77.03869,Засохшее дерево,2,U00387,0.379,0,2027-04-26,2027-04
R004270,H00507,Медеу,43.19203,77.03869,Сломанная скамейка/фонарь,3,U00427,0.371,1,2027-04-01,2027-04
